title,handle,shopify_product_id,loose_price,cib_price,ratio,uplift_when,uplift_run
Strike Point - PS1 Game,strike-point-ps1-game,gid://shopify/Product/7956778582050,3.78,5.99,1.58,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Stunt Race FX - SNES Game,stunt-race-fx-snes-game,gid://shopify/Product/7956778811426,15.02,26.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sub Terrania - Sega Genesis Game,sub-terrania-sega-genesis-game,gid://shopify/Product/7956778975266,11.73,20.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sum of All Fears - PS2 Game,sum-of-all-fears-ps2-game,gid://shopify/Product/7956779204642,11.65,19.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Summer Challenge - Sega Genesis Game,summer-challenge-sega-genesis-game,gid://shopify/Product/7956779237410,7.53,12.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Summon Night Swordcraft Story 2 - GBA Game,summon-night-swordcraft-story-2-gba-game,gid://shopify/Product/7956779335714,123.98,222.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sunset Riders - Sega Genesis Game,sunset-riders-sega-genesis-game,gid://shopify/Product/7956779499554,61.67,110.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sunset Riders - SNES Game,sunset-riders-snes-game,gid://shopify/Product/7956779532322,114.9,205.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Black Bass - SNES Game,super-black-bass-snes-game,gid://shopify/Product/7956779696162,13.49,23.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Bomberman 2 - SNES Game,super-bomberman-2-snes-game,gid://shopify/Product/7956779761698,46.39,82.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Bonk - SNES Game,super-bonk-snes-game,gid://shopify/Product/7956779794466,109.9,196.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Bubble Pop - Gamecube Game,super-bubble-pop-gamecube-game,gid://shopify/Product/7956779892770,9.28,15.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Bubble Pop - PS1 Game,super-bubble-pop-ps1-game,gid://shopify/Product/7956779958306,9.5,16.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Caesar's Palace - SNES Game,super-caesars-palace-snes-game,gid://shopify/Product/7956780023842,5.19,8.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Castlevania IV - SNES Game,super-castlevania-iv-snes-game,gid://shopify/Product/7956780056610,65.24,116.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Collapse II - GBA Game,super-collapse-ii-gba-game,gid://shopify/Product/7956780089378,10.15,17.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Dodge Ball - NES Game,super-dodge-ball-nes-game,gid://shopify/Product/7956780122146,22.48,39.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Double Dragon - SNES Game,super-double-dragon-snes-game,gid://shopify/Product/7956780187682,56.55,100.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Ghouls 'N Ghosts - SNES Game,super-ghouls-n-ghosts-snes-game,gid://shopify/Product/7956780318754,42.05,74.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Glove Ball - NES Game,super-glove-ball-nes-game,gid://shopify/Product/7956780351522,9.85,16.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super High Impact - Sega Genesis Game,super-high-impact-sega-genesis-game,gid://shopify/Product/7956780384290,8.21,13.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario All-Stars - SNES Game,super-mario-all-stars-snes-game,gid://shopify/Product/7956780646434,28.8,50.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario All-stars and Super Mario World - SNES Game,super-mario-all-stars-and-super-mario-world-snes-game,gid://shopify/Product/7956780679202,53.49,95.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario All-Stars Limited Edition - Wii Game,super-mario-all-stars-limited-edition-wii-game,gid://shopify/Product/7956780711970,37.71,66.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario Ball - GBA Game,super-mario-ball-gba-game,gid://shopify/Product/7956780744738,24.06,42.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario Kart - SNES Game,super-mario-kart-snes-game,gid://shopify/Product/7956781039650,47.4,84.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario RPG - SNES Game,super-mario-rpg-snes-game,gid://shopify/Product/7956781170722,132.62,237.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario World - SNES Game,super-mario-world-snes-game,gid://shopify/Product/7956781269026,28.99,51.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Mario World 2 Yoshi's Island - SNES Game,super-mario-world-2-yoshis-island-snes-game,gid://shopify/Product/7956781301794,56.03,99.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Metroid - SNES Game,super-metroid-snes-game,gid://shopify/Product/7956781367330,100.76,180.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Monaco GP II - Sega Genesis Game,super-monaco-gp-ii-sega-genesis-game,gid://shopify/Product/7956781432866,22.4,39.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Ninja Boy - SNES Game,super-ninja-boy-snes-game,gid://shopify/Product/7956781826082,45.44,80.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Nova - SNES Game,super-nova-snes-game,gid://shopify/Product/7956781858850,52.65,93.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Off Road - Sega Genesis Game,super-off-road-sega-genesis-game,gid://shopify/Product/7956781924386,14.12,24.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Off Road - SNES Game,super-off-road-snes-game,gid://shopify/Product/7956781957154,21.47,37.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super PickUps - Wii Game,super-pickups-wii-game,gid://shopify/Product/7956782055458,8.36,14.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Pinball Behind the Mask - SNES Game,super-pinball-behind-the-mask-snes-game,gid://shopify/Product/7956782088226,10.6,18.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Play Action Football - SNES Game,super-play-action-football-snes-game,gid://shopify/Product/7956782120994,6.61,10.99,1.66,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Punch Out - SNES Game,super-punch-out-snes-game,gid://shopify/Product/7956782153762,50.75,90.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super R-Type - SNES Game,super-r-type-snes-game,gid://shopify/Product/7956782219298,20.02,35.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Scope 6 - SNES Game,super-scope-6-snes-game,gid://shopify/Product/7956782383138,13.69,23.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Scrabble - Gameboy Game,super-scrabble-gameboy-game,gid://shopify/Product/7956782415906,14.08,24.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Shot Soccer - PS1 Game,super-shot-soccer-ps1-game,gid://shopify/Product/7956782448674,30.97,54.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Smash TV - Sega Genesis Game,super-smash-tv-sega-genesis-game,gid://shopify/Product/7956782678050,27.87,49.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Smash TV - SNES Game,super-smash-tv-snes-game,gid://shopify/Product/7956782710818,43.54,77.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Star Wars - SNES Game,super-star-wars-snes-game,gid://shopify/Product/7956782809122,17.18,29.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Star Wars Empire Strikes Back - SNES Game,super-star-wars-empire-strikes-back-snes-game,gid://shopify/Product/7956782841890,27.12,47.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Star Wars Return of the Jedi - SNES Game,super-star-wars-return-of-the-jedi-snes-game,gid://shopify/Product/7956782907426,22.08,38.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Street Fighter II - Sega Genesis Game,super-street-fighter-ii-sega-genesis-game,gid://shopify/Product/7956782972962,84.1,150.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Street Fighter II - SNES Game,super-street-fighter-ii-snes-game,gid://shopify/Product/7956783038498,27.71,48.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Swing Golf Season 2 - Wii Game,super-swing-golf-season-2-wii-game,gid://shopify/Product/7956783104034,10.47,17.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Team Games - NES Game,super-team-games-nes-game,gid://shopify/Product/7956783136802,9.35,15.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Super Turrican - SNES Game,super-turrican-snes-game,gid://shopify/Product/7956783202338,69.31,123.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Supercross Circuit - PS1 Game,supercross-circuit-ps1-game,gid://shopify/Product/7956783366178,11.76,20.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Superman - NES Game,superman-nes-game,gid://shopify/Product/7956783464482,29.71,52.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Suzuki Super-Bikes II Riding Challenge - PS2 Game,suzuki-super-bikes-ii-riding-challenge-ps2-game,gid://shopify/Product/7956783890466,4.58,7.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Swashbucklers - PS2 Game,swashbucklers-ps2-game,gid://shopify/Product/7956784021538,13.28,22.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sword of Sodan - Sega Genesis Game,sword-of-sodan-sega-genesis-game,gid://shopify/Product/7956784185378,13.56,23.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sword of Vermilion - Sega Genesis Game,sword-of-vermilion-sega-genesis-game,gid://shopify/Product/7956784250914,21.75,38.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Taboo the Sixth Sense - NES Game,taboo-the-sixth-sense-nes-game,gid://shopify/Product/7956784775202,17.02,29.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tail of the Sun - PS1 Game,tail-of-the-sun-ps1-game,gid://shopify/Product/7956784873506,51.11,91.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
TaleSpin - Sega Genesis Game,talespin-sega-genesis-game,gid://shopify/Product/7956785856546,15.76,27.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tall Infinity - PS1 Game,tall-infinity-ps1-game,gid://shopify/Product/7956785922082,9.35,15.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Task Force Harrier - Sega Genesis Game,task-force-harrier-sega-genesis-game,gid://shopify/Product/7956786184226,51.03,90.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Taz-Mania - Sega Genesis Game,taz-mania-sega-genesis-game,gid://shopify/Product/7956786380834,10.8,18.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Taz-Mania - SNES Game,taz-mania-snes-game,gid://shopify/Product/7956786413602,12.09,20.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Techno Cop - Sega Genesis Game,techno-cop-sega-genesis-game,gid://shopify/Product/7956786511906,22.61,39.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tecmo Secret of the Stars - SNES Game,tecmo-secret-of-the-stars-snes-game,gid://shopify/Product/7956786610210,144.99,259.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tecmo Super Bowl - PS1 Game,tecmo-super-bowl-ps1-game,gid://shopify/Product/7956786675746,32.21,56.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tecmo Super Bowl - SNES Game,tecmo-super-bowl-snes-game,gid://shopify/Product/7956786774050,22.4,39.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tecmo Super Hockey - Sega Genesis Game,tecmo-super-hockey-sega-genesis-game,gid://shopify/Product/7956786872354,24.24,42.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tecmo Super NBA Basketball - Sega Genesis Game,tecmo-super-nba-basketball-sega-genesis-game,gid://shopify/Product/7956786905122,9.86,16.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teen Titans 2 - GBA Game,teen-titans-2-gba-game,gid://shopify/Product/7956787068962,26.81,47.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles Hyperstone Heist - Sega Genesis Game,teenage-mutant-ninja-turtles-hyperstone-heist-sega-genesis-game,gid://shopify/Product/7956787396642,72.49,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles II Back from the Sewers - Gameboy Game,teenage-mutant-ninja-turtles-ii-back-from-the-sewers-gameboy-game,gid://shopify/Product/7956787494946,30.45,53.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles III Radical Rescue - Gameboy Game,teenage-mutant-ninja-turtles-iii-radical-rescue-gameboy-game,gid://shopify/Product/7956787527714,111.27,199.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles III The Manhattan Project - NES Game,teenage-mutant-ninja-turtles-iii-the-manhattan-project-nes-game,gid://shopify/Product/7956787560482,47.49,84.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles IV Turtles in Time - SNES Game,teenage-mutant-ninja-turtles-iv-turtles-in-time-snes-game,gid://shopify/Product/7956787593250,72.49,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Teenage Mutant Ninja Turtles Tournament Fighters - SNES Game,teenage-mutant-ninja-turtles-tournament-fighters-snes-game,gid://shopify/Product/7956787626018,29.0,51.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ten Pin Alley - Sega Saturn Game,ten-pin-alley-sega-saturn-game,gid://shopify/Product/7956788183074,17.12,29.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tenchu 3 Wrath of Heaven - PS2 Game,tenchu-3-wrath-of-heaven-ps2-game,gid://shopify/Product/7956788248610,24.68,43.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Test Drive 2001 - Gameboy Color Game,test-drive-2001-gameboy-color-game,gid://shopify/Product/7956788903970,11.24,19.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Test Drive Cycles - Gameboy Color Game,test-drive-cycles-gameboy-color-game,gid://shopify/Product/7956789067810,4.28,6.99,1.63,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Test Drive Eve of Destruction - Xbox Game,test-drive-eve-of-destruction-xbox-game,gid://shopify/Product/7956789133346,43.37,77.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Test Drive Off Road Wide Open - Xbox Game,test-drive-off-road-wide-open-xbox-game,gid://shopify/Product/7956789198882,10.48,17.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tetris 2 - SNES Game,tetris-2-snes-game,gid://shopify/Product/7956789428258,15.15,26.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tetris and Dr. Mario - SNES Game,tetris-and-dr-mario-snes-game,gid://shopify/Product/7956789461026,39.83,70.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tetris Attack - SNES Game,tetris-attack-snes-game,gid://shopify/Product/7956789493794,22.46,39.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The 7th Saga - SNES Game,the-7th-saga-snes-game,gid://shopify/Product/7956789821474,54.1,96.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Addams Family - Sega Genesis Game,the-addams-family-sega-genesis-game,gid://shopify/Product/7956789887010,22.71,39.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Adventures of Rocky and Bullwinkle and Friends - Sega Genesis Game,the-adventures-of-rocky-and-bullwinkle-and-friends-sega-genesis-game,gid://shopify/Product/7956789952546,26.81,47.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Bible Game - GBA Game,the-bible-game-gba-game,gid://shopify/Product/7956789985314,12.62,21.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Bible Game - Xbox Game,the-bible-game-xbox-game,gid://shopify/Product/7956790018082,10.85,18.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Death and Return of Superman - SNES Game,the-death-and-return-of-superman-snes-game,gid://shopify/Product/7956790378530,78.84,140.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Divide Enemies Within - PS1 Game,the-divide-enemies-within-ps1-game,gid://shopify/Product/7956790411298,43.3,76.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Duel Test Drive II - Sega Genesis Game,the-duel-test-drive-ii-sega-genesis-game,gid://shopify/Product/7956790476834,15.94,27.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Flintstones Treasure of Sierra Madrock - SNES Game,the-flintstones-treasure-of-sierra-madrock-snes-game,gid://shopify/Product/7956790673442,101.46,181.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Great Circus Mystery Starring Mickey and Minnie - SNES Game,the-great-circus-mystery-starring-mickey-and-minnie-snes-game,gid://shopify/Product/7956790968354,31.73,56.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Humans - Sega Genesis Game,the-humans-sega-genesis-game,gid://shopify/Product/7956791328802,20.21,35.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Hustle Detroit Streets - PS2 Game,the-hustle-detroit-streets-ps2-game,gid://shopify/Product/7956791361570,7.14,11.99,1.68,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Hustle Detroit Streets - Xbox Game,the-hustle-detroit-streets-xbox-game,gid://shopify/Product/7956791394338,5.85,9.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Karate Kid - NES Game,the-karate-kid-nes-game,gid://shopify/Product/7956791853090,14.5,25.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Lion King - SNES Game,the-lion-king-snes-game,gid://shopify/Product/7956792082466,15.44,26.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Lost Vikings - Sega Genesis Game,the-lost-vikings-sega-genesis-game,gid://shopify/Product/7956792148002,15.82,27.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Lost Vikings - SNES Game,the-lost-vikings-snes-game,gid://shopify/Product/7956792213538,52.11,92.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Magic of Scheherazade - NES Game,the-magic-of-scheherazade-nes-game,gid://shopify/Product/7956792279074,29.61,52.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Mask - SNES Game,the-mask-snes-game,gid://shopify/Product/7956792311842,117.09,209.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Ooze - Sega Genesis Game,the-ooze-sega-genesis-game,gid://shopify/Product/7956792901666,28.99,51.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Pagemaster - SNES Game,the-pagemaster-snes-game,gid://shopify/Product/7956792934434,11.61,19.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Punisher - Gameboy Game,the-punisher-gameboy-game,gid://shopify/Product/7956793163810,32.63,57.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Punisher - NES Game,the-punisher-nes-game,gid://shopify/Product/7956793196578,39.31,69.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Ren and Stimpy Show Buckeroos - NES Game,the-ren-and-stimpy-show-buckeroos-nes-game,gid://shopify/Product/7956793294882,37.85,67.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Ren and Stimpy Show Fire Dogs - SNES Game,the-ren-and-stimpy-show-fire-dogs-snes-game,gid://shopify/Product/7956793327650,68.76,122.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Ren and Stimpy Show Stimpy's Invention - Sega Genesis Game,the-ren-and-stimpy-show-stimpys-invention-sega-genesis-game,gid://shopify/Product/7956793360418,10.7,18.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Secret Saturdays: Beasts of The 5th Sun - PS2 Game,the-secret-saturdays-beasts-of-the-5th-sun-ps2-game,gid://shopify/Product/7956793688098,5.87,9.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Simpsons Bart vs the Space Mutants - Sega Genesis Game,the-simpsons-bart-vs-the-space-mutants-sega-genesis-game,gid://shopify/Product/7956793851938,27.43,48.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Tale of Despereaux - PS2 Game,the-tale-of-despereaux-ps2-game,gid://shopify/Product/7956795097122,8.49,14.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Three Stooges - PS1 Game,the-three-stooges-ps1-game,gid://shopify/Product/7956795195426,23.73,41.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
The Uncanny X-Men - NES Game,the-uncanny-x-men-nes-game,gid://shopify/Product/7956795293730,19.75,34.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Theme Park - Sega Genesis Game,theme-park-sega-genesis-game,gid://shopify/Product/7956795686946,55.11,98.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Threads of Fate - PS1 Game,threads-of-fate-ps1-game,gid://shopify/Product/7956795883554,65.66,117.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Thunder Alley - GBA Game,thunder-alley-gba-game,gid://shopify/Product/7956796211234,9.27,15.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Thunder Force III - Sega Genesis Game,thunder-force-iii-sega-genesis-game,gid://shopify/Product/7956796244002,79.01,141.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Thunder Fox - Sega Genesis Game,thunder-fox-sega-genesis-game,gid://shopify/Product/7956796309538,36.96,65.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Thundercade - NES Game,thundercade-nes-game,gid://shopify/Product/7956796407842,14.51,25.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tinstar - SNES Game,tinstar-snes-game,gid://shopify/Product/7956797653026,17.4,30.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tiny Toon Adventures ACME All-Stars - Sega Genesis Game,tiny-toon-adventures-acme-all-stars-sega-genesis-game,gid://shopify/Product/7956797816866,21.68,38.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tiny Toon Adventures: Scary Dreams - GBA Game,tiny-toon-adventures-scary-dreams-gba-game,gid://shopify/Product/7956797947938,145.0,260.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
TNN Bass Tournament of Champions - Sega Genesis Game,tnn-bass-tournament-of-champions-sega-genesis-game,gid://shopify/Product/7956798242850,7.29,12.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
ToeJam and Earl in Panic on Funkotron - Sega Genesis Game,toejam-and-earl-in-panic-on-funkotron-sega-genesis-game,gid://shopify/Product/7956798504994,26.06,45.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toki - NES Game,toki-nes-game,gid://shopify/Product/7956798537762,75.95,135.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tokyo Xtreme Racer Advance - GBA Game,tokyo-xtreme-racer-advance-gba-game,gid://shopify/Product/7956798668834,15.94,27.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tom and Jerry War of Whiskers - Gamecube Game,tom-and-jerry-war-of-whiskers-gamecube-game,gid://shopify/Product/7956798963746,31.11,55.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tomb Raider [Black Label] - PS1 Game,tomb-raider-black-label-ps1-game,gid://shopify/Product/7956799029282,19.17,33.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tombs and Treasure - NES Game,tombs-and-treasure-nes-game,gid://shopify/Product/7956799619106,46.1,81.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tonka On The Job - GBA Game,tonka-on-the-job-gba-game,gid://shopify/Product/7956799684642,4.23,6.99,1.65,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tonka Rescue Patrol - Gamecube Game,tonka-rescue-patrol-gamecube-game,gid://shopify/Product/7956799750178,8.22,13.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tonka Space Station - PS1 Game,tonka-space-station-ps1-game,gid://shopify/Product/7956799782946,9.14,15.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tony Hawk 2x - Xbox Game,tony-hawk-2x-xbox-game,gid://shopify/Product/7956800143394,12.23,21.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tony Hawk 3 - Nintendo 64 Game,tony-hawk-3-nintendo-64-game,gid://shopify/Product/7956800274466,72.5,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toobin' - Gameboy Color Game,toobin-gameboy-color-game,gid://shopify/Product/7956801585186,15.88,27.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
